Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.end_tokens	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.sorting_keys	iterator.type	model.aggregate_feedforward.activations	model.aggregate_feedforward.dropout	model.aggregate_feedforward.hidden_dims	model.aggregate_feedforward.input_dim	model.aggregate_feedforward.num_layers	model.attend_feedforward.activations	model.attend_feedforward.dropout	model.attend_feedforward.hidden_dims	model.attend_feedforward.input_dim	model.attend_feedforward.num_layers	model.classifier.activations	model.classifier.dropout	model.classifier.hidden_dims	model.classifier.input_dim	model.classifier.num_layers	model.compare_feedforward.activations	model.compare_feedforward.dropout	model.compare_feedforward.hidden_dims	model.compare_feedforward.input_dim	model.compare_feedforward.num_layers	model.encoder.architecture.type	model.initializer	model.similarity_function.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.projection_dim	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	test_accuracy	test_data_path	test_loss	train_data_path	trainer.cuda_device	trainer.grad_clipping	trainer.grad_norm	trainer.learning_rate_scheduler.gamma	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_loss	dataset_reader.sample
45	59	0.6242331288343558	0.6542950088069552	True	single_id	['@@NULL@@']	snli	78	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'linear']	['0.266279002866501', '0.0']	[267, 2]	480.0	2.0	tanh	0.4510334110817588	179.0	126.0	3.0						tanh	0.44459983282662896	240.0	252.0	2.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	126.0	False	embedding	decomposable_attention	2815.708	9949	11881	1873	3163	0.6434619002822202	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6420874648234424	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	9.446509665415569				140	1.0	5.72272113582005e-05	adagrad	20	+accuracy	0.6127733514154942	2815.708	584.0	78	9949	10	1873	2017	0.7553188591226329	0	0.6173312883435583	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.6490663048766908	10000
46	32	0.7791411042944786	0.5433869915349143	True	single_id	['@@NULL@@']	snli	51	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'relu', 'relu', 'linear']	['0.210007036457865', '0.210007036457865', '0.210007036457865', '0.0']	[202, 202, 202, 2]	762.0	4.0	relu	0.0430503600283188	338.0	240.0	2.0						relu	0.477795002587105	381.0	480.0	2.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	240.0	False	embedding	decomposable_attention	2819.264	9949	10555	2955	3369	0.7770460959548448	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5602917053243693	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	6.395475363115867				140	1.0	0.0008968178114722627	adagrad	20	+accuracy	0.8934988981183252	2819.264	408.0	51	9949	9545	2955	3369	0.2565470934217054	0	0.7730061349693251	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.5451823260102954	10000
47	61	0.5820552147239264	0.6632480876786369	True	single_id	['@@NULL@@']	snli	80	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'tanh', 'linear']	['0.09003577177149208', '0.09003577177149208', '0.09003577177149208', '0.0']	[337, 337, 337, 2]	318.0	4.0	tanh	0.44878680145383737	174.0	225.0	2.0						tanh	0.1325667980198587	159.0	450.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	225.0	False	embedding	decomposable_attention	2815.072	9949	11881	1851	4091	0.6688617121354656	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6166109705672544	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	9.831121527213037				140	1.0	2.2243041923062797e-05	adagrad	20	+accuracy	0.6587557213086964	2815.072	581.0	80	9949	8639	1851	3335	0.6111667908546401	0	0.5812883435582822	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.6571989627111525	10000
48	45	0.7584355828220859	0.5145028006462824	True	single_id	['@@NULL@@']	snli	64	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'linear']	['0.1379881381343232', '0.0']	[508, 2]	874.0	2.0	tanh	0.16909631544559312	315.0	178.0	2.0						tanh	0.1282458193783272	437.0	356.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	178.0	False	embedding	decomposable_attention	2817.0679999999998	9949	10555	3775	2817	0.7243650047036688	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.563880205154419	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	6.101233508522261				140	1.0	0.0001404179938248065	adagrad	20	+accuracy	0.8090354297338532	2817.0679999999998	464.00000000000006	64	9949	10	1439	2817	0.4218749088363919	0	0.7538343558282209	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.5083549533571515	10000
49	138	0.7676380368098159	0.4827657029742286	True	single_id	['@@NULL@@']	snli	139	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'linear']	['0.3957377543950245', '0.0']	[276, 2]	582.0	2.0	tanh	0.3888375093130565	290.0	215.0	2.0						relu	0.054105678367618426	291.0	430.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	215.0	False	embedding	decomposable_attention	2817.732	9949	11813	2649	3411	0.7483537158984007	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5356331103864838	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	7.419982833776336				140	1.0	0.00010524274816649984	adagrad	20	+accuracy	0.7869130361078149	2817.732	1096.0	139	9949	10803	2649	3411	0.4567873536490489	0	0.7676380368098159	/home/suching/reproducibility/scitail/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.4832427586827959	10000
0	1	0.4969325153374233	0.7258755138942173	True	single_id	['@@NULL@@']	snli	20	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'relu', 'relu', 'linear']	['0.48007872084413283', '0.48007872084413283', '0.48007872084413283', '0.0']	[231, 231, 231, 2]	890.0	4.0	relu	0.38859197915129207	315.0	74.0	3.0						tanh	0.4529359612306862	445.0	148.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	74.0	False	embedding	decomposable_attention	2803.664	0	11353	2801	2919	0.6039510818438382	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6722116715767804	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	9.441609600126482				140	1.0	0.05010108609837558	adagrad	20	+accuracy	0.6356162061366333	2803.652	165.0	20	0	11353	2801	2919	0.6509515146414439	0	0.4961656441717792	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.7191777796972365	10000
1	5	0.4930981595092024	0.7763582723481315	True	single_id	['@@NULL@@']	snli	24	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'tanh', 'linear']	['0.36621091831679187', '0.36621091831679187', '0.36621091831679187', '0.0']	[448, 448, 448, 2]	860.0	4.0	relu	0.10988590860576893	204.0	116.0	3.0						relu	0.10400389275111704	430.0	232.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	116.0	False	embedding	decomposable_attention	2804.78	0	11353	1617	2067	0.5785512699905927	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6908068201121162	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	5.089048549458107				140	1.0	2.6364500663947296e-06	adagrad	20	+accuracy	0.5647143583658247	2804.78	194.0	24	0	11353	1617	2067	0.8006378891991406	0	0.4907975460122699	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.8017979235876174	10000
2	8	0.5176380368098159	0.9304970162255424	True	single_id	['@@NULL@@']	snli	27	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'relu', 'linear']	['0.06362114429737814', '0.06362114429737814', '0.0']	[405, 405, 2]	236.0	3.0	tanh	0.10249863379701336	273.0	285.0	1.0						relu	0.105240223987966	118.0	570.0	2.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	285.0	False	embedding	decomposable_attention	2803.16	0	11353	2519	2003	0.38381937911571024	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	1.0328248511342442	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	5.0789666776788245				140	1.0	1.1152602266743264e-06	adagrad	20	+accuracy	0.4469825394134599	2803.16	208.0	27	0	11353	2519	2003	0.9876337981805569	0	0.4693251533742331	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.8266497822034926	10000
3	126	0.7078220858895705	0.5617148727178574	True	single_id	['@@NULL@@']	snli	139	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'linear']	['0.17322961538012627', '0.0']	[182, 2]	428.0	2.0	tanh	0.039992469108677535	427.0	268.0	1.0						tanh	0.33655784434989305	214.0	536.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	268.0	False	embedding	decomposable_attention	2803.34	0	11353	3565	3147	0.7257761053621825	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5731356122037944	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	6.1414531401687045				140	1.0	0.00011151164189475547	adagrad	20	+accuracy	0.7105017799627056	2803.34	1065.0	139	0	11353	3565	2065	0.5790383584575278	0	0.7055214723926381	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.5646226775078547	10000
4	11	0.8090490797546013	0.4362179253782545	True	single_id	['@@NULL@@']	snli	30	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'linear']	['0.38521115400534117', '0.0']	[76, 2]	584.0	2.0	tanh	0.4293191027287181	225.0	111.0	1.0						relu	0.1130415324656186	292.0	222.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	111.0	False	embedding	decomposable_attention	2803.42	0	11353	2167	1311	0.7648165569143932	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5175412661012482	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	8.46025741951375				140	1.0	0.0012299148925525199	adagrad	20	+accuracy	0.8609510086455331	2803.42	230.00000000000003	30	0	11353	2167	1311	0.3296980594151065	0	0.7883435582822086	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.4457796223106839	10000
5	2	0.5521472392638037	0.8123757413455418	True	single_id	['@@NULL@@']	snli	21	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'linear']	['0.017162405893360932', '0.0']	[98, 2]	710.0	2.0	tanh	0.291222234011579	400.0	146.0	1.0						tanh	0.10843556337657018	355.0	292.0	2.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	146.0	False	embedding	decomposable_attention	2802.548	0	11353	3347	2113	0.4807149576669802	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.8878625105409061	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	5.925354036306393				140	1.0	1.0600744240297927e-06	adagrad	20	+accuracy	0.5527631802000339	2802.548	160.0	21	0	11353	3347	1495	0.7916654500211804	0	0.5452453987730062	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.7929541724068778	10000
6	138	0.6679447852760736	0.6099997631141117	True	single_id	['@@NULL@@']	snli	139	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'tanh', 'linear']	['0.12596952657174065', '0.12596952657174065', '0.12596952657174065', '0.0']	[247, 247, 247, 2]	696.0	4.0	tanh	0.0559984989305064	411.0	148.0	1.0						tanh	0.34853195907702617	348.0	296.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	148.0	False	embedding	decomposable_attention	2806.528	0	11353	3419	3147	0.6914393226716841	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5970006212592125	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	7.029551959221622				140	1.0	3.5616167001129545e-05	adagrad	20	+accuracy	0.6850737413120868	2806.528	1036.0	139	0	11353	3419	3147	0.5869653934870309	0	0.6679447852760736	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.6089441066696529	10000
7	36	0.7906441717791411	0.5135109027226766	True	single_id	['@@NULL@@']	snli	55	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'tanh', 'linear']	['0.46792510604093207', '0.46792510604093207', '0.46792510604093207', '0.0']	[70, 70, 70, 2]	486.0	4.0	tanh	0.3822629323556074	204.0	296.0	3.0						tanh	0.09869204467717807	243.0	592.0	2.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	296.0	False	embedding	decomposable_attention	2803.304	0	11353	3565	2065	0.7304797742238947	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6003904386478311	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	8.094228838708219				140	1.0	0.003846409904712057	adagrad	20	+accuracy	0.8152652992032547	2803.304	441.0	55	0	11353	1683	2065	0.4182951536968472	0	0.7684049079754601	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.540242239123299	10000
8	125	0.7147239263803681	0.5797507053329831	True	single_id	['@@NULL@@']	snli	139	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'tanh', 'linear']	['0.2589394232644291', '0.2589394232644291', '0.2589394232644291', '0.0']	[179, 179, 179, 2]	220.0	4.0	relu	0.2907743064178801	369.0	196.0	1.0						tanh	0.11064482357940124	110.0	392.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	196.0	False	embedding	decomposable_attention	2804.96	0	11353	3419	3147	0.7149576669802445	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5793251092819607	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	6.831901740825093				140	1.0	9.960042951374329e-05	adagrad	20	+accuracy	0.707196134938125	2804.96	1087.0	139	0	11353	1553	3147	0.5702814152287597	0	0.7078220858895705	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.5806116404987517	10000
9	3	0.5084355828220859	0.723086709067935	True	single_id	['@@NULL@@']	snli	22	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'linear']	['0.05638075797506653', '0.0']	[114, 2]	592.0	2.0	tanh	0.349530678052396	322.0	158.0	3.0						relu	0.4151863254811332	296.0	316.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	158.0	False	embedding	decomposable_attention	2813.572	0	11353	1683	2891	0.5954844778927564	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.6672299241318422	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	7.978876126077266				140	1.0	5.517149578079681e-05	adagrad	20	+accuracy	0.6099338870995084	2813.572	189.0	22	0	11353	1683	2891	0.6716638778444874	0	0.5061349693251533	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.7079716111932483	10000
10	48	0.6986196319018405	0.6599651468651635	True	single_id	['@@NULL@@']	snli	67	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['relu', 'relu', 'linear']	['0.2760751560608254', '0.2760751560608254', '0.0']	[288, 288, 2]	938.0	3.0	tanh	0.13545366463590264	145.0	69.0	3.0						relu	0.44690181044758415	469.0	138.0	3.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	69.0	False	embedding	decomposable_attention	2805.0559999999996	0	11353	1683	3621	0.7596425211665099	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5768056275213466	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	6.53543869676489				140	1.0	0.03540777695240988	adagrad	20	+accuracy	0.8887523309035429	2805.0559999999996	545.0	67	0	11353	1683	2891	0.2666724255348891	0	0.6809815950920245	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.7946009706883204	10000
11	0	0.4961656441717792	0.9013201509203228	True	single_id	['@@NULL@@']	snli	19	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'tanh', 'linear']	['0.4096566753035632', '0.4096566753035632', '0.4096566753035632', '0.0']	[115, 115, 115, 2]	818.0	4.0	relu	0.23283006448720886	114.0	190.0	1.0						relu	0.024587836526882456	409.0	380.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	190.0	False	embedding	decomposable_attention	2816.972	0	11353	3565	1427	0.603480714957667	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.7551808471188826	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	9.155005981710438				140	1.0	4.287470542394174e-06	adagrad	20	+accuracy	0.5591625699271063	2816.972	144.0	19	0	11353	3565	1427	0.8587169546260419	0	0.4961656441717792	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.8408541565849668	10000
12	11	0.7837423312883436	0.5303655791850317	True	single_id	['@@NULL@@']	snli	30	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'linear']	['0.2999402204961185', '0.2999402204961185', '0.0']	[104, 104, 2]	830.0	3.0	relu	0.4748653930846698	298.0	172.0	1.0						relu	0.4911385679103778	415.0	344.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	172.0	False	embedding	decomposable_attention	2802.948	0	11353	2691	2777	0.7855126999059266	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5180375159663313	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	7.277053181703253				140	1.0	0.0039910264413611715	adagrad	20	+accuracy	0.876250211900322	2802.948	222.0	30	0	11353	2691	1469	0.3043097600260078	0	0.7768404907975459	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.6162237056664058	10000
13	2	0.5038343558282209	0.7192582090695699	True	single_id	['@@NULL@@']	snli	21	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'linear']	['0.04632087784455513', '0.0']	[466, 2]	480.0	2.0	relu	0.4689290959709025	295.0	80.0	2.0						relu	0.4955670935446639	240.0	160.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	80.0	False	embedding	decomposable_attention	2804.0840000000003	0	11353	2659	2777	0.3960489181561618	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.7631378892590018	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	8.125885606081429				140	1.0	0.08147548203509848	adagrad	20	+accuracy	0.5953975250042379	2804.0840000000003	161.0	21	0	11353	2659	2777	0.6910118544650917	0	0.4961656441717792	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.8196952541669209	10000
14	8	0.6541411042944786	0.6194465869948977	True	single_id	['@@NULL@@']	snli	27	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'tanh', 'tanh', 'linear']	['0.09152076110458895', '0.09152076110458895', '0.09152076110458895', '0.0']	[313, 313, 313, 2]	650.0	4.0	relu	0.0916444291950183	131.0	286.0	3.0						tanh	0.16579475818856432	325.0	572.0	1.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	286.0	False	embedding	decomposable_attention	2804.804	0	11353	1553	3147	0.6881467544684854	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5911167272750069	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	8.487617986150077				140	1.0	0.000230881957215285	adagrad	20	+accuracy	0.8037803017460586	2804.804	215.0	27	0	11353	1553	0	0.4254478389412407	0	0.6480061349693251	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.6581202816395533	10000
15	17	0.7615030674846626	0.5256266842285792	True	single_id	['@@NULL@@']	snli	36	True	64	[['premise', 'num_tokens'], ['hypothesis', 'num_tokens']]	bucket	['tanh', 'linear']	['0.11384432584695475', '0.0']	[422, 2]	976.0	2.0	tanh	0.1341281576344298	306.0	105.0	2.0						tanh	0.421772858204064	488.0	210.0	2.0	dam	[['.*linear_layers.*weight', {'type': 'xavier_normal'}], ['.*token_embedder_tokens\\._projection.*weight', {'type': 'xavier_normal'}]]	dot_product	300.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.300d.txt.gz	105.0	False	embedding	decomposable_attention	2803.764	0	11353	1617	2765	0.7417685794920038	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_test.txt	0.5724839576903511	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_train.txt	0	5.877352681102424				140	1.0	0.008860456576966798	adagrad	20	+accuracy	0.8563315816240041	2803.764	279.0	36	0	11353	1617	2765	0.3356096801022446	0	0.7193251533742331	/home/suching/reproducibility/SciTailV1.1/snli_format/scitail_1.0_dev.txt	0.6006460842632112	10000
