Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_accuracy3	best_validation_loss	dataset_reader.granularity	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.type	dataset_reader.type	dataset_reader.use_subtrees	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.sorting_keys	iterator.type	model.elmo.do_layer_norm	model.elmo.dropout	model.elmo.num_output_representations	model.elmo.options_file	model.elmo.requires_grad	model.elmo.weight_file	model.embedding_dropout	model.encoder.bidirectional	model.encoder.hidden_size	model.encoder.input_size	model.encoder.num_layers	model.encoder.type	model.integrator.bidirectional	model.integrator.hidden_size	model.integrator.input_size	model.integrator.num_layers	model.integrator.type	model.integrator_dropout	model.output_layer.dropout	model.output_layer.input_dim	model.output_layer.num_layers	model.output_layer.output_dims	model.output_layer.pool_sizes	model.pre_encode_feedforward.activations	model.pre_encode_feedforward.dropout	model.pre_encode_feedforward.hidden_dims	model.pre_encode_feedforward.input_dim	model.pre_encode_feedforward.num_layers	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	model.use_input_elmo	model.use_integrator_output_elmo	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_accuracy	test_accuracy3	test_data_path	test_loss	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_accuracy3	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_accuracy3	validation_data_path	validation_dataset_reader.granularity	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.type	validation_dataset_reader.use_subtrees	validation_loss
10	16	0.5194954128440367	1.0	0.8027313579212535	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	25	True	16	[['tokens', 'num_tokens']]	bucket	False	0.0	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	161	347	1	lstm	True	307	966	1	lstm	0.2	[0.2, 0]	2456	2	[312, 2]	3	relu	0.0	[347, 347, 347]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4447.72	4881	4903	4157	4647	4763.0	4663.0	4957.0	4729.0	0.5244371224601867	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.7970803275442959	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.021414167551055487	adam	10	+accuracy	0.5252646921877847	1.0	4447.72	34179.0	25	4881	4903	4157	4109	4763.0	3757.0	4957.0	4729.0	0.7693601034623891	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.7018566911870783
11	5	0.9094036697247706	1.0	0.4519731678745964	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	14	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.0	True	327	151	1	lstm	True	213	1962	2	lstm	0.3	[0.2, 0.2, 0.2, 0]	5800	4	[153, 153, 153, 2]	6	relu	0.3	[151, 151, 151]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4444.868	4785	4399	4705	4643	5007.0	4809.0	4629.0	4477.0	0.8918176825919825	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.4431860046461225	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	6	0.5	2	reduce_on_plateau	50	1	8.99998727877145e-06	adam	10	+accuracy	0.9997773144118064	1.0	4444.868	20451.0	14	4297	4399	4705	4643	3905.0	4809.0	4629.0	4477.0	0.0009924729437480607	0	0.8922018348623854	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	1.4817322934215718
12	46	0.6961009174311926	1.0	0.5912764115767045	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	49	True	16	[['tokens', 'num_tokens']]	bucket	False	0.3	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	234	369	3	lstm	True	75	1404	1	lstm	0.0	[0.3, 0.3, 0]	4696	3	[337, 337, 2]	3	relu	0.2	[369, 369, 369]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4460.335999999998	4881	4903	4157	4887	5035.0	4909.0	4959.0	4729.0	0.6595277320153762	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.6115765064431911	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	7	0.5	2	reduce_on_plateau	50	1	0.01541766938691311	adam	10	+accuracy	0.7534971759418588	1.0	4460.335999999998	69108.0	49	4155	4491	4157	4887	5035.0	4909.0	4959.0	3715.0	0.5014588487377534	0	0.6857798165137615	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.5909436659379439
13	0	0.5091743119266054	1.0	9619051.645454545	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.3	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	492	423	3	lstm	True	389	2952	1	lstm	0.4	[0.4, 0.4, 0.4, 0]	3112	4	[360, 360, 360, 2]	4	tanh	0.3	[423, 423, 423]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4551.656	4881	4903	4157	4647	4763.0	3757.0	4957.0	4729.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	9666124.364035087	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.05564397248672722	adam	10	+accuracy	0.5083810757738324	1.0	4551.656	14219.0	9	4881	4903	4157	4109	4763.0	3757.0	4957.0	4725.0	10591649.481842104	0	0.4908256880733945	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	651449.890909091
14	2	0.5137614678899083	1.0	81858.86065340911	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	11	True	16	[['tokens', 'num_tokens']]	bucket	False	0.2	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	502	296	3	lstm	True	401	3012	2	lstm	0.4	[0.1, 0.1, 0.1, 0]	3208	4	[234, 234, 234, 2]	4	relu	0.4	[296, 296, 296]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4558.768	4347	4399	4705	4643	4155.0	4461.0	4799.0	4481.0	0.4958813838550247	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	100910.06198601973	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.04383858506625904	adam	10	+accuracy	0.5089985221774602	1.0	4558.768	17245.0	11	4347	4247	4345	4643	4155.0	4461.0	4799.0	4337.0	13098.980873647837	0	0.4908256880733945	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	5736.112286931818
15	9	0.8646788990825688	1.0	0.403740236366337	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	18	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	262	459	1	lstm	True	265	1572	2	lstm	0.4	[0, 0, 0, 0]	6216	4	[305, 305, 305, 2]	5	relu	0.3	[459, 459, 459]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4478.696	4155	4885	4365	4887	5035.0	4909.0	4959.0	4569.0	0.8791872597473915	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3520112537958643	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.0002793809584139851	adam	10	+accuracy	0.992934793610948	1.0	4478.696	25875.0	18	0	4491	4365	4887	0.0	4909.0	4959.0	4569.0	0.018084732229531053	0	0.8497706422018348	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.7515190935270353
16	3	0.9013761467889908	1.0	0.3565586657686667	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	12	True	16	[['tokens', 'num_tokens']]	bucket	False	0.2	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.0	True	173	196	3	lstm	True	376	1038	1	lstm	0.3	[0.1, 0.1, 0]	7104	3	[348, 348, 2]	3	tanh	0.1	[196, 196, 196]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4451.472	4587	4901	4347	4647	4235.0	4657.0	4799.0	4337.0	0.8907193849533224	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.37474347193513	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	8.105506720111077e-05	adam	10	+accuracy	0.9996862157620908	1.0	4451.472	17869.0	12	4587	4901	4347	4647	4157.0	4657.0	4239.0	4337.0	0.0010925847500683364	0	0.8956422018348624	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	1.201197347315875
17	16	0.8096330275229358	1.0	0.6875426897948439	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	25	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	456	128	3	lstm	True	300	2736	2	lstm	0.3	[0.1, 0.1, 0]	6496	3	[141, 141, 2]	4	relu	0.4	[128, 128, 128]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4533.856	4881	4903	4157	4885	4763.0	3761.0	4957.0	4729.0	0.7918725974739155	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.7250627361630139	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	0.0020708767354361357	adam	10	+accuracy	0.9558576431767112	1.0	4533.856	37630.0	25	4155	4885	4157	4885	4763.0	3761.0	4957.0	3715.0	0.1617599574600154	0	0.7935779816513762	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.7365104374560443
18	14	0.8864678899082569	1.0	0.4102818525650285	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	23	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	130	342	2	lstm	True	111	780	3	lstm	0.2	[0.4, 0.4, 0]	888	3	[431, 431, 2]	3	tanh	0.2	[342, 342, 342]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4413.332	4781	5067	4163	4711	5007.0	4375.0	4443.0	4267.0	0.885227896760022	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.3758449069828841	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	2.4841990265349533e-06	adam	10	+accuracy	0.9795837803915216	1.0	4413.332	32310.000000000004	23	4781	5067	4163	4271	5007.0	4375.0	4443.0	4267.0	0.07592921554077009	0	0.8807339449541285	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.4416831769726493
19	10	0.8944954128440367	1.0	0.4340294042094187	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	19	True	16	[['tokens', 'num_tokens']]	bucket	False	0.2	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	262	207	3	lstm	True	244	1572	3	lstm	0.0	[0, 0]	1952	2	[374, 2]	6	tanh	0.2	[207, 207, 207]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4485.672000000001	4785	5067	4705	4711	5007.0	4809.0	4629.0	4269.0	0.8808347062053816	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.41588628131961614	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	2.334309267028839e-06	adam	10	+accuracy	0.9860922728100896	1.0	4485.672000000001	27474.0	19	4627	4399	4705	4643	4595.0	4805.0	4629.0	4269.0	0.05357434575253653	0	0.8910550458715596	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.4735578088597818
20	0	0.908256880733945	1.0	0.2450968327170069	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	506	425	2	lstm	True	243	3036	1	lstm	0.1	[0.4, 0]	1944	2	[459, 2]	3	tanh	0.2	[425, 425, 425]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4501.56	4627	4399	4705	4643	4595.0	4809.0	4791.0	4481.0	0.9006040637012629	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.24418765182296434	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	6.897655506784856e-05	adam	10	+accuracy	0.9917606332368364	1.0	4501.468	13139.0	9	4307	4243	4345	4643	4155.0	4461.0	4791.0	4477.0	0.024483076431731945	0	0.8944954128440367	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.3768442699855024
21	0	0.5091743119266054	1.0	0.7005733045664699	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	9	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	181	474	3	lstm	True	201	1086	3	lstm	0.3	[0.1, 0]	1608	2	[203, 2]	5	relu	0.2	[474, 474, 474]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4461.788	4833	4901	4157	4647	4763.0	4663.0	4953.0	4725.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.7033641547487494	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	0.007032642537425206	adam	10	+accuracy	0.5674130007895216	1.0	4461.596	13492.0	9	4833	4901	4157	4647	4763.0	3753.0	4953.0	4725.0	0.6813619686379606	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.6979859092018821
22	1	0.5091743119266054	1.0	479020.67727272725	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	10	True	16	[['tokens', 'num_tokens']]	bucket	False	0.3	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.0	True	390	306	1	lstm	True	136	2340	3	lstm	0.4	[0, 0, 0, 0]	5184	4	[305, 305, 305, 2]	4	relu	0.4	[306, 306, 306]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4446.864000000001	4655	4325	4163	4711	4233.0	4179.0	4441.0	3967.0	0.499176276771005	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	483826.62828947365	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	0.022694844985981275	adam	10	+accuracy	0.5099499969633784	1.0	4446.864000000001	15435.000000000002	10	4655	4193	4163	4709	4233.0	4179.0	4441.0	3967.0	2192.982480854236	0	0.5091743119266054	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	734.7975142045455
23	3	0.9059633027522936	1.0	0.3166061253032901	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	12	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.1	True	403	382	1	lstm	True	299	2418	2	lstm	0.2	[0.1, 0]	2392	2	[491, 2]	6	tanh	0.0	[382, 382, 382]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4472.924	4781	4399	4705	4643	5007.0	4809.0	4629.0	4477.0	0.8962108731466227	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.31378502529441266	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	8	0.5	2	reduce_on_plateau	50	1	6.529992093744476e-06	adam	10	+accuracy	0.999544506751422	1.0	4472.924	17321.0	12	4627	4399	4705	4643	4595.0	4809.0	4629.0	4475.0	0.002142557209681878	0	0.8979357798165137	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.9212239643389528
24	1	0.9071100917431192	1.0	0.25941550941629843	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	10	True	16	[['tokens', 'num_tokens']]	bucket	False	0.4	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.3	True	436	439	3	lstm	True	295	2616	3	lstm	0.1	[0.2, 0.2, 0.2, 0]	6456	4	[216, 216, 216, 2]	4	relu	0.0	[439, 439, 439]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4554.848	4655	4817	4163	4711	4233.0	4179.0	4441.0	3967.0	0.9093904448105437	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.23361340910196304	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	1.1522511686958794e-05	adam	10	+accuracy	0.9996760936899002	1.0	4554.848	16050.000000000002	10	4655	4193	4163	4711	4233.0	4179.0	4441.0	3967.0	0.0012159266995514935	0	0.8979357798165137	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.7339674335989085
25	8	0.8876146788990825	1.0	0.5140958492051472	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	17	True	16	[['tokens', 'num_tokens']]	bucket	False	0.1	2.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.4	True	171	102	3	lstm	True	284	1026	2	lstm	0.0	[0.3, 0.3, 0]	6368	3	[340, 340, 2]	4	tanh	0.0	[102, 102, 102]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	True	4451.0920000000015	4587	4901	4705	4647	4157.0	4809.0	4799.0	4481.0	0.8797364085667215	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.4640178909492597	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	5	0.5	2	reduce_on_plateau	50	1	2.354445913391244e-06	adam	10	+accuracy	0.9943620057898253	1.0	4451.0920000000015	25626.0	17	4587	4899	4347	4647	4157.0	4657.0	4239.0	4337.0	0.02314574960465385	0	0.8761467889908257	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	0.7078446953134103
26	3	0.9139908256880734	1.0	0.29537370665506885	2-class	6919	elmo_characters	single_id	sst_tokens	True	elmo fine-tuned	12	True	16	[['tokens', 'num_tokens']]	bucket	False	0.2	1.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	0.2	True	499	327	2	lstm	True	172	2994	3	lstm	0.2	[0.2, 0.2, 0]	1376	3	[364, 364, 2]	4	relu	0.1	[327, 327, 327]	1324	3	300	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.840B.300d.txt.gz	True	embedding	bcn	True	False	4473.38	4587	4249	4345	4643	4157.0	4657.0	4799.0	4481.0	0.8978583196046128	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/test.txt	0.2899367084824725	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/train.txt	0	9	0.5	2	reduce_on_plateau	50	1	7.96107815252836e-06	adam	10	+accuracy	0.9995040184626596	1.0	4473.38	17958.0	12	4583	4249	4345	4643	4155.0	4461.0	4799.0	4337.0	0.0015481156027528954	0	0.9048165137614681	1.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/sst/dev.txt	2-class	elmo_characters	single_id	sst_tokens	False	1.04834974787452
